PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
182,4/14/23,5:45:47 PM,3,5,Fran Oschell iii,oschefr42,Right,Duke,Sam Mcnulty,mcnulsa42,Right,Boston college,,6,Bottom,2,1,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,96.28304106,-1.576842868,-0.598367956,,,,5.728592977,-0.326066422,6,,,,1.871029161,-0.882132908,88.46489597,-6.937586033,-0.598367956,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,4fe07fc6-48ad-435c-956a-5f4e65466dbd,96.44156714,5.724782756,-0.326066422,-1.531021279,-0.598367956,88.59154586,1.874403111,-0.882132908,-6.886453525,-0.598367956,0.394374315,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.66,Alex Stone,stoneal45,Duke
183,4/14/23,5:48:03 PM,1,1,Eric Schroeder,schroer43,Right,Boston college,Alex Mooney,mooneal43,Right,Duke,,7,Top,0,0,0,Sinker,,Foul,,,,0,0,,88.64527063,-1.443051365,-2.31704614,2018.345708,225.5632346,1:30,5.355533314,1.659495775,6,-24.51923654,11.12889842,8.679736186,1.969895914,0.228467758,80.86623111,-6.041588504,-0.682821054,0.429724316,,,,,,,,,,,,-5.347577484,6.414544285,-1.476024711,50,5.223688148,4.931989469,-128.8656399,-4.046107713,-8.957058489,27.75940689,-21.4298484,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,334b457c-214d-4b55-b82b-f3d44f67366f,88.82892139,5.353967127,1.66354753,-1.425152224,-2.365250514,81.01443531,1.971596731,0.225372721,-6.015143498,-0.730122939,0.429589358,9.132412577,9.707466721,-37.96019987,5.412927664,1591.340908,-1241.512591,78.8438225,-0.552002677,-0.615113945,-0.56296348,,,,,,,,,,,,,,,,,0.98878751,0,,,medium,high,94.8716349,-0.457240414,54.66,Peter Burns,burnspe42,Boston college
184,4/14/23,5:48:21 PM,1,2,Eric Schroeder,schroer43,Right,Boston college,Alex Mooney,mooneal43,Right,Duke,,7,Top,0,0,1,Slider,,Foul,,FlyBall,,0,0,,81.9940401,0.73460003,-2.382700294,,,,5.197689478,3.113325312,6,,,,2.579730743,0.89787263,75.32097965,-6.674353093,-2.382700294,,68.62985221,36.62680461,41.74730595,,72.61662706,82.62460574,49.8376558,225.4017852,,41.53457867,3.477642719,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,6175dde8-2f89-478e-95fe-4cacfd63ea3e,82.13318871,5.192445956,3.113325312,0.797920109,-2.382700294,75.4253237,2.584357306,0.89787263,-6.604017141,-2.382700294,0.463328596,,,,,,,,,,,36.67356193,41.0931439,40.94459665,-0.773265806,0.573843988,2.610379737,149.457597,168.7257879,,,,,,,,,,0,,31.4250218,low,high,,,54.66,Peter Burns,burnspe42,Boston college
185,4/14/23,5:48:42 PM,1,3,Eric Schroeder,schroer43,Right,Boston college,Alex Mooney,mooneal43,Right,Duke,,7,Top,0,0,2,Slider,,Foul,,,,0,0,,81.09517721,-0.088294329,-2.293304158,2520.531884,81.80976821,8:45,5.253279803,2.367429306,6,-41.04407514,1.717550869,-12.05642044,1.750824801,-0.769513353,74.14738054,-7.768716542,-4.56230079,0.470650612,,,,,,,,,,,,5.80695348,0.953507298,-2.173779794,50,5.222160248,5.078194144,-117.8877479,-1.39761078,8.098381617,24.29454846,-30.8442876,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,6db29a5e-ab5b-4e96-b9ad-4531af6f6837,81.22108774,5.245968074,2.367016109,-0.000717177,-2.288802406,74.23607951,1.756939812,-0.768966479,-7.676227839,-4.553572738,0.470539174,-12.09518013,-0.761811624,-62.04300494,43.39334623,1181.647279,-2226.385116,46.88087011,0.066786575,-0.883299724,0.464027102,,,,,,,,,,,,,,,,,0.991046335,0,,,medium,high,50.9459884,-79.64666218,54.66,Peter Burns,burnspe42,Boston college
186,4/14/23,5:49:06 PM,1,4,Eric Schroeder,schroer43,Right,Boston college,Andrew Fischer,fischan44,Left,Duke,,7,Top,0,0,2,Slider,,InPlay,,GroundBall,Out,1,0,,83.23020889,-0.519772393,-2.809529277,2676.819757,87.6013878,9:00,5.516607414,2.965547473,6,-37.78003371,2.891902586,-12.91708046,1.884666913,-0.723785924,76.03070096,-7.584295423,-5.238487936,0.459006617,97.66763507,2.797258462,-13.42628786,1430.462814,,,,67.71963755,,-13.17942625,0.495486628,6.106884306,1.720534615,-2.729333534,50,5.45227181,6.326724427,-120.9288985,-2.245361863,8.95183445,25.80516788,-29.65198755,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,1d9d16fb-9621-4ed3-b4cf-8f03b75189c3,83.36259507,5.510056203,2.964456617,-0.440603722,-2.796658776,76.12759509,1.890293705,-0.722701661,-7.499550711,-5.221665256,0.45889381,-13.03484536,0.530619826,-60.61018202,42.37108837,1313.64639,-2332.315839,49.07489144,0.020538555,-0.87130104,0.490318942,-22.65083694,94.88513165,4.766373778,0.7158451,1.282746807,1.875483587,-15.44016289,65.93595893,3.057297404,-15.7494473,-0.131441404,-0.872839848,-0.180020989,0.453589068,,,0.975719725,0,0.995519635,57.44476752,medium,high,51.86602046,43.76816024,54.66,Peter Burns,burnspe42,Boston college
187,4/14/23,5:49:49 PM,2,1,Eric Schroeder,schroer43,Right,Boston college,Andrew Fischer,fischan44,Left,Duke,,7,Top,1,0,0,Slider,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,b72d2385-13bb-4649-b87c-dda1780d6375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Burns,burnspe42,Boston college
188,4/14/23,5:50:05 PM,2,2,Eric Schroeder,schroer43,Right,Boston college,Andrew Fischer,fischan44,Left,Duke,,7,Top,1,1,0,Sinker,,BallCalled,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,7ab847f1-c02c-4f16-9d21-69846b13b6d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Burns,burnspe42,Boston college
189,4/14/23,5:50:06 PM,2,3,Eric Schroeder,schroer43,Right,Boston college,Andrew Fischer,fischan44,Left,Duke,,7,Top,1,2,0,Sinker,,BallCalled,,,,0,0,,87.31725792,1.515588373,-0.215791677,,,,4.811697598,1.839463218,6,,,,3.313198674,1.638933221,79.96718088,-5.027624482,-0.215791677,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,f0bd0436-ce68-4023-a7d6-07e84e0c6e08,87.46858268,4.807046504,1.839463218,1.571345995,-0.215791677,80.08355491,3.317246864,1.638933221,-4.965465484,-0.215791677,0.434788544,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.66,Peter Burns,burnspe42,Boston college
190,4/14/23,5:50:21 PM,2,4,Eric Schroeder,schroer43,Right,Boston college,Andrew Fischer,fischan44,Left,Duke,,7,Top,1,3,0,Slider,,StrikeCalled,,,,0,0,,82.14288892,-0.297963632,-1.663548718,2389.413374,112.4222687,9:45,5.705181258,2.647804147,6,-36.06705296,5.39326784,-7.567869428,2.422585011,0.470825427,75.2361334,-7.048151506,-3.087040886,0.463433956,,,,,,,,,,,,3.59623396,2.992469903,-2.50803465,50,5.659818706,3.698605066,-119.4959109,-1.708960226,5.179066687,23.8874722,-27.86448537,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,edc6f821-b7bd-4ace-b3e9-1b3b4bc9803a,82.28379697,5.700088841,2.649109588,-0.236779815,-1.679813849,75.34347465,2.427060795,0.470028485,-6.979826839,-3.098896655,0.463313967,-7.411566869,3.379495521,-73.19969753,60.1630776,690.6284904,-2287.428373,28.90368397,-0.11024723,-0.957317975,0.267185035,,,,,,,,,,,,,,,,,0.900080225,0,,,medium,high,35.85323016,-40.06527269,54.66,Peter Burns,burnspe42,Boston college
191,4/14/23,5:50:32 PM,2,5,Eric Schroeder,schroer43,Right,Boston college,Jay Beshears,besheja43,Right,Duke,,7,Top,1,3,1,Slider,,InPlay,,FlyBall,HomeRun,0,1,,81.90253928,-0.766592725,-2.096280381,2471.359174,98.86173081,9:15,5.738811462,2.42127244,6,-37.5271113,4.261888311,-9.102664145,1.89865968,-0.28616617,75.0635503,-7.778344348,-3.808128012,0.465267278,107.6929898,42.97386593,29.51194409,,,,,413.4260819,,29.33848251,5.529872963,4.290303926,2.522923837,-2.245377949,50,5.654472414,4.632420494,-119.0949659,-2.720696613,6.12770718,24.05754314,-28.57063622,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,e1b92569-9332-472b-ae0f-f6e1e26b9766,82.03631543,5.733061572,2.422112839,-0.697315104,-2.106943438,75.16416285,1.903711897,-0.286598711,-7.702198877,-3.814329111,0.465150938,-8.998872806,2.112042908,-71.27230462,54.73312975,793.4812694,-2340.513543,32.10708009,-0.049461108,-0.947055194,0.317238172,38.81488842,68.57172571,73.41050955,0.154494199,2.717787951,2.069792841,202.5655768,360.4002113,,,,,,,,,0.850793608,0,,63.02931171,medium,high,40.74018323,-35.13428565,54.66,Peter Burns,burnspe42,Boston college
192,4/14/23,5:51:16 PM,3,1,Eric Schroeder,schroer43,Right,Boston college,Jay Beshears,besheja43,Right,Duke,,7,Top,1,0,0,Sinker,,StrikeCalled,,,,0,0,,87.16122162,-1.561198186,-3.904195294,2017.148972,217.8975596,1:15,5.287742819,2.465607505,6,-24.39200616,12.57182575,7.263560807,1.800563958,-0.562778751,79.52768453,-6.130041754,-2.540449309,0.437582571,,,,,,,,,,,,-5.036168921,7.222529363,-2.151833565,50,5.146148536,8.402397539,-126.5170514,-4.235225527,-8.136628489,26.58415785,-20.50505296,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,0d3cf7c2-f23b-4224-97ab-217b6ab08ccd,87.34521043,5.286392116,2.46919986,-1.545776982,-3.947284569,79.67792771,1.802119526,-0.56554386,-6.105473293,-2.58294759,0.437444662,7.670033669,11.152468,-39.87542435,7.155883979,1548.041234,-1293.235598,76.74402116,-0.605594936,-0.64112052,-0.47140137,,,,,,,,,,,,,,,,,0.977142104,0,,,medium,high,96.44029558,-16.8310295,54.66,Peter Burns,burnspe42,Boston college
193,4/14/23,5:51:27 PM,3,2,Eric Schroeder,schroer43,Right,Boston college,Jay Beshears,besheja43,Right,Duke,,7,Top,1,0,1,Slider,,Foul,,,,0,0,,79.40823185,0.00589406,-0.777095024,2341.104657,85.10812486,8:45,5.227571945,2.213391814,6,-42.64874232,1.836092354,-12.03515702,1.67898759,0.488285494,72.65141747,-7.982008051,-3.046289633,0.480040095,,,,,,,,,,,,6.257669892,0.988523279,-2.143160106,50,5.203157462,1.916687235,-115.5273443,-1.227371836,8.391443651,23.08293441,-30.84845435,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,15e09dff-58c5-4b04-85e5-b6c2cafe4cb1,79.5323433,5.220010735,2.212858553,0.09565242,-0.771161016,72.73673261,1.685180116,0.48890383,-7.888151989,-3.036453847,0.479926187,-12.08752158,-0.684722851,-60.3075753,81.70909618,1159.651702,-2033.710635,49.53438108,0.042240758,-0.868697018,0.493539471,,,,,,,,,,,,,,,,,0.923318868,0,,,medium,high,16.46181343,-70.84359562,54.66,Peter Burns,burnspe42,Boston college
194,4/14/23,5:51:46 PM,3,3,Eric Schroeder,schroer43,Right,Boston college,Alex Stone,stoneal45,Right,Duke,,7,Top,1,0,2,Slider,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,80.83170159,-0.735994343,-2.573676494,2442.226647,81.14578284,8:45,5.241173082,2.494482003,6,-41.39806981,1.682673055,-12.12557148,1.106666971,-0.90923634,74.01734804,-8.465465032,-4.854699318,0.472403508,,,,,,,,,,,,5.756575539,1.132753732,-2.277949871,50,5.157117936,5.637885153,-117.4676209,-2.732076115,7.967901604,24.20179665,-30.60616079,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,739b6d7c-cefa-4ced-8147-505f5df71e9a,80.9560205,5.233742564,2.493953188,-0.647646261,-2.56781017,74.10352384,1.112748978,-0.90861789,-8.373432017,-4.844859801,0.472291652,-12.17735307,-0.830159178,-61.46721397,1.078519418,1166.557776,-2145.6034,47.76615541,0.073522095,-0.878543932,0.471969344,,,,,,,,,,,,,,,,,0.920726048,0,,,medium,high,90.97066748,36.0876162,54.66,Peter Burns,burnspe42,Boston college
195,4/14/23,5:52:12 PM,4,1,Eric Schroeder,schroer43,Right,Boston college,Alex Stone,stoneal45,Right,Duke,,7,Top,2,0,0,Sinker,,BallCalled,,,,0,0,,87.07435215,-1.880297241,-2.842899906,1985.756432,227.4226557,1:30,5.710996891,1.337002953,6,-26.28082131,10.68616653,8.442935895,1.770840348,-0.60341494,79.57308788,-6.79953263,-1.254810905,0.437601251,,,,,,,,,,,,-5.365079249,6.297525174,-1.110540375,50,5.542425441,6.012610061,-126.5084567,-4.997603508,-8.667429751,26.56449578,-22.00022838,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,0d7d1f03-0be9-4a10-9f3d-4e4b3b5a19d4,87.25243007,5.709089976,1.341077247,-1.858173013,-2.891883044,79.71688671,1.772815573,-0.606536122,-6.768604389,-1.303037951,0.437467066,8.904184116,9.207657167,-41.57218395,49.79611784,1485.584741,-1317.674688,74.81203221,-0.506166877,-0.663563097,-0.55088938,,,,,,,,,,,,,,,,,0.924106962,0,,,medium,high,45.18349394,18.90852433,54.66,Peter Burns,burnspe42,Boston college
196,4/14/23,5:52:27 PM,4,2,Eric Schroeder,schroer43,Right,Boston college,Luke Storm,stormlu42,Switch,Duke,,7,Top,2,1,0,Sinker,,InPlay,,GroundBall,Out,1,0,,87.97685952,-1.104789616,-2.031292078,1958.551761,229.1788873,1:45,5.713769992,1.613536418,6,-25.65022003,10.53232141,9.399103609,2.548829206,0.50838207,80.22695521,-5.918515105,-0.260766148,0.432933365,,,,,,,,,,,,-5.655472287,5.997013158,-1.453759233,50,5.608832736,4.234152307,-127.931192,-3.296251255,-9.331888801,27.46358199,-22.27859664,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,331cd82f-d383-4caf-aa7b-9a8d899e640e,88.15808516,5.711948806,1.617763615,-1.083830152,-2.081696834,80.37294647,2.550741281,0.505138107,-5.888846106,-0.310459102,0.432798105,9.872250854,9.049639683,-35.47991637,30.86798029,1594.885944,-1136.777827,81.43190163,-0.532319935,-0.580417556,-0.616239359,,,,,,,,,,,,,,,,,0.995998357,0,,,medium,high,62.21881774,20.93283254,54.66,Peter Burns,burnspe42,Boston college
197,4/14/23,5:55:13 PM,1,1,Fran Oschell iii,oschefr42,Right,Duke,Sam Mcnulty,mcnulsa42,Right,Boston college,,7,Bottom,0,0,0,Curveball,,BallCalled,,,,0,0,,82.16780241,-1.958395568,0.374697219,2169.027131,34.63560311,7:15,6.703322046,-0.342380374,6,-45.42332849,-3.888163967,-6.169631087,1.097415363,-0.508315925,75.65979709,-10.41098208,-0.789118951,0.46385206,,,,,,,,,,,,3.437373768,-1.516045443,0.315510494,50,6.517430106,-0.595816174,-119.492755,-5.452764878,4.938580565,24.38134866,-34.35219868,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,17ad90f5-cc83-4718-9317-e35c86987f20,82.27748041,6.694864379,-0.339875307,-1.858250557,0.344285222,75.72994,1.104150568,-0.509969783,-10.3094297,-0.814333247,0.463754455,-5.880392832,-6.327708416,-70.00697759,53.04765943,741.6027239,-2038.309126,34.19056929,0.281314314,-0.939734269,0.194323853,,,,,,,,,,,,,,,,,0.867406038,0,,,medium,high,42.25710651,56.4869816,54.66,Alex Stone,stoneal45,Duke
198,4/14/23,5:55:31 PM,1,2,Fran Oschell iii,oschefr42,Right,Duke,Sam Mcnulty,mcnulsa42,Right,Boston college,,7,Bottom,0,1,0,Fastball,,BallCalled,,,,0,0,,94.61604199,-1.675687843,-1.654310879,2314.935822,207.6520525,1:00,6.596783115,1.110360011,6,-15.25073782,16.10042819,7.578020084,3.767625717,0.204130475,85.89749263,-4.544824208,-0.224928153,0.402993806,,,,,,,,,,,,-4.578178342,9.180106007,-0.980200782,50,6.451490153,3.710457137,-137.5589615,-4.554012049,-8.713401077,32.42519249,-14.70204662,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,98c2654e-abe2-43d9-a3a0-5601103bdd36,94.81616402,6.597436094,1.11306412,-1.684228886,-1.686832889,86.06553501,3.767525836,0.201970971,-4.545765817,-0.257863967,0.402863709,7.882626512,14.99844752,-3.3029414,75.50324953,2311.09039,-133.3756742,99.83388601,-0.884310907,-0.057615279,-0.463330011,,,,,,,,,,,,,,,,,0.996447401,0,,,medium,high,22.04707542,-86.86746184,54.66,Alex Stone,stoneal45,Duke
199,4/14/23,5:55:48 PM,1,3,Fran Oschell iii,oschefr42,Right,Duke,Sam Mcnulty,mcnulsa42,Right,Boston college,,7,Bottom,0,2,0,Fastball,,Foul,,,,0,0,,94.08565554,-2.395135822,-2.159470067,2234.354816,212.4189661,1:00,6.375211763,1.244324246,6,-16.55354386,15.17002649,8.564222356,2.767138216,-0.049675191,85.56378601,-5.502795959,-0.545370673,0.405380218,,,,,,,,,,,,-5.252785226,8.883795479,-1.0736138,50,6.170478774,4.859566052,-136.6962861,-6.291789576,-9.882446285,31.73384038,-15.46032004,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,6b904c92-d638-4c60-8b28-1c3c08674240,94.28016921,6.375438465,1.2473097,-2.398469786,-2.195789765,85.72627096,2.76736968,-0.052040172,-5.498655902,-0.582079626,0.405254621,8.905613052,14.0384253,-3.838638459,72.9019724,2229.342149,-149.5828415,99.77565484,-0.842256699,-0.066946772,-0.534903527,,,,,,,,,,,,,,,,,0.99282528,0,,,medium,high,24.38822484,-83.94101338,54.66,Alex Stone,stoneal45,Duke
200,4/14/23,5:56:09 PM,1,4,Fran Oschell iii,oschefr42,Right,Duke,Sam Mcnulty,mcnulsa42,Right,Boston college,,7,Bottom,0,2,1,Fastball,,StrikeCalled,,,,0,0,,94.71952395,-2.923539365,-1.247564095,2157.791156,210.4745775,1:00,6.344625395,0.956672895,6,-16.3126011,14.97367892,7.747654154,2.26547523,0.442801802,86.24582547,-5.980656882,0.213058163,0.402576562,,,,,,,,,,,,-4.542025626,8.929334717,-0.859721133,50,6.097042879,2.728462404,-137.6272416,-7.596039367,-8.665533076,32.05292475,-15.13816038,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,41b92619-3fb8-4339-9be5-90da83c3409f,94.91493162,6.344835416,0.959493658,-2.926676209,-1.281233813,86.40805694,2.265716829,0.440598806,-5.976467292,0.179346627,0.402449678,8.063011647,13.86688411,-6.659471157,74.40761091,2143.232387,-250.235109,99.32529294,-0.856039282,-0.115968178,-0.503734185,,,,,,,,,,,,,,,,,0.963245153,0,,,medium,high,23.03315018,55.25311567,54.66,Alex Stone,stoneal45,Duke
201,4/14/23,5:56:25 PM,1,5,Fran Oschell iii,oschefr42,Right,Duke,Sam Mcnulty,mcnulsa42,Right,Boston college,,7,Bottom,0,2,2,Curveball,,Foul,,,,0,0,,84.12177359,-1.43386843,-0.271413494,2137.672512,61.47898615,8:00,6.936192155,0.502224369,6,-40.30297334,-0.760638434,-7.111363221,2.24486466,-0.342607966,77.29848169,-8.953269068,-1.611330704,0.452587628,,,,,,,,,,,,3.753476892,0.007429394,-0.475987446,50,6.795958524,0.799209752,-122.3838069,-4.307220569,5.666989519,25.17329538,-32.16283271,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,42c9c02b-fc45-4299-a458-35d187559071,84.24521054,6.929132335,0.503774949,-1.350104549,-0.290410587,77.38552767,2.250668972,-0.343583984,-8.865818598,-1.625945513,0.452484248,-6.929835829,-2.920910626,-72.68003885,50.55609775,636.4010798,-2040.744333,29.77074721,0.142149675,-0.954657143,0.261578304,,,,,,,,,,,,,,,,,0.946598512,0,,,medium,high,44.49951202,-6.672852655,54.66,Alex Stone,stoneal45,Duke
202,4/14/23,5:56:45 PM,1,6,Fran Oschell iii,oschefr42,Right,Duke,Sam Mcnulty,mcnulsa42,Right,Boston college,,7,Bottom,0,2,2,Fastball,,Foul,,,,0,0,,95.53423211,-0.447222534,-0.325862377,,,,5.320295844,0.037598797,6,,,,2.477580888,-0.265219078,87.64075317,-5.90019316,-0.325862377,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,3e7199fb-1301-4532-a42a-2ff99fad8dbc,95.69531491,5.316368894,0.037598797,-0.400450949,-0.325862377,87.76748944,2.480951431,-0.265219078,-5.848511639,-0.325862377,0.397284929,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.66,Alex Stone,stoneal45,Duke
203,4/14/23,5:57:06 PM,1,7,Fran Oschell iii,oschefr42,Right,Duke,Sam Mcnulty,mcnulsa42,Right,Boston college,,7,Bottom,0,2,2,Fastball,,BallCalled,,,,0,0,,97.9003793,-1.957333348,-1.941240293,2362.973268,206.1525303,12:45,6.560816691,0.749837081,6,-13.56801282,15.71418542,6.71109988,3.609502076,-0.495534367,88.91330554,-4.508705168,-0.676138355,0.389469417,,,,,,,,,,,,-4.191396895,9.050168007,-0.595814066,50,6.393537444,4.582465383,-142.296503,-5.352097055,-8.542418978,34.47643009,-13.72904691,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,b3388aba-9c21-472d-849e-1f5e8cfead13,98.10518255,6.561710773,0.752440659,-1.968735351,-1.972596365,89.08529796,3.609180866,-0.497585917,-4.513035063,-0.707646493,0.389346002,7.005306181,14.73764708,-16.54530572,67.16079766,2265.134014,-672.9120015,95.85948538,-0.860457603,-0.28477343,-0.422512493,,,,,,,,,,,,,,,,,0.972605611,0,,,medium,high,29.5552821,71.15176758,54.66,Alex Stone,stoneal45,Duke
204,4/14/23,5:57:26 PM,1,8,Fran Oschell iii,oschefr42,Right,Duke,Peter Burns,burnspe42,Left,Boston college,,7,Bottom,0,3,2,Fastball,,StrikeSwinging,Strikeout,,StrikeoutSwinging,1,0,,97.2724282,-2.513355253,-2.45025944,2403.542126,205.8056848,12:45,6.43088296,0.774167142,6,-13.74143387,15.94835385,6.576852983,2.946536112,-0.95610703,88.41391428,-5.093811743,-1.21141288,0.392170633,,,,,,,,,,,,-4.265213295,9.336085342,-0.578606518,50,6.218111176,5.811703779,-141.2873741,-6.696636501,-8.574658814,33.82693372,-13.4050594,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,9569e466-d464-49c2-a245-fa6a803d4674,97.47469826,6.431775938,0.776744071,-2.524766118,-2.481529388,88.58509399,2.946212556,-0.958167821,-5.098127646,-1.24302308,0.39204764,6.870546269,14.97385989,-19.38304552,49.62637128,2267.311536,-797.6923914,94.33209059,-0.84924878,-0.33188201,-0.410646858,,,,,,,,,,,,,,,,,0.666409072,0,,,medium,high,45.33626585,-82.36587971,54.66,Alex Stone,stoneal45,Duke
205,4/14/23,5:57:57 PM,2,1,Fran Oschell iii,oschefr42,Right,Duke,Travis Honeyman,honeytr42,Right,Boston college,,7,Bottom,1,0,0,Fastball,,HitByPitch,,,,0,0,,95.23144244,0.716388348,-1.81536324,,,,5.366832066,0.675293885,6,,,,3.587517023,-1.012236112,87.2015961,-4.784852327,-1.81536324,,,,,,,,,,,,,,,,,,,,,,,,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,62276e5b-7f0a-44e6-b0ab-1b98301c738e,95.39442142,5.362918506,0.675293885,0.763200827,-1.81536324,87.33118229,3.590955002,-1.012236112,-4.732314158,-1.81536324,0.398756176,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,low,high,,,54.66,Alex Stone,stoneal45,Duke
206,4/14/23,5:58:41 PM,3,1,Fran Oschell iii,oschefr42,Right,Duke,Travis Honeyman,honeytr42,Right,Boston college,,7,Bottom,1,0,0,Curveball,,StrikeCalled,,,,0,0,,83.25733994,-0.047065013,0.002549864,2276.408878,57.0234706,8:00,6.686650661,0.798452723,6,-41.86475217,-1.527702941,-7.026361896,3.154184952,0.215292051,76.3171126,-7.884923937,-1.32145351,0.457113013,,,,,,,,,,,,3.787276756,-0.809606336,-0.794547372,50,6.658318073,0.209314839,-121.1664928,-1.378807879,5.60553551,24.64750741,-33.37234518,Boston College,Duke,,,,88e56a10-1f86-4a4d-b15e-ead714d551ba,61aca9d5-83cc-403d-bd91-c4d9745e256b,83.37965191,6.679235754,0.80043114,0.042052188,-0.021931497,76.40221989,3.160333653,0.213989388,-7.791422289,-1.34108345,0.45701162,-6.792736895,-3.76206451,-72.23746589,85.40338764,694.47004,-2167.89039,30.50726285,0.16604964,-0.952329088,0.255923477,,,,,,,,,,,,,,,,,0.994419512,0,,,medium,high,13.13695112,66.02991657,54.66,Alex Stone,stoneal45,Duke
